Year,Month_reported,State, Crime_rate ,Crime_occurrence_frequency,Armed Robbery,Kidnapping,Oil Bunkering,Piracy,Cultism,Human Trafficking,Drug Trafficking,Vandalism,UnemploymentRate,PovertyRate,Most_prevalent_crime
2009,7,Edo, 9.6 ,71,No,Yes,No,Yes,Yes,Yes,Yes,No,33,50,Kidnapping
2009,8,Edo, 31.4 ,64,Yes,No,Yes,Yes,No,Yes,No,Yes,33,50,Armed Robbery
2009,9,Edo, 49.0 ,33,No,No,No,No,No,Yes,No,No,33,50,Human Trafficking
2009,10,Edo, 23.2 ,12,No,Yes,Yes,Yes,Yes,No,Yes,No,33,50,Kidnapping
2009,11,Edo, 40.9 ,76,Yes,No,Yes,Yes,No,Yes,Yes,Yes,33,50,Armed Robbery
2009,12,Edo, 25.4 ,19,Yes,No,Yes,Yes,No,Yes,Yes,No,33,50,Armed Robbery
2010,1,Edo, 24.8 ,9,Yes,No,No,Yes,No,Yes,No,No,33,50,Armed Robbery
2010,2,Edo, 46.5 ,74,No,No,Yes,No,No,No,Yes,Yes,33,50,Oil Bunkering
2010,3,Edo, 44.5 ,17,No,No,Yes,No,Yes,Yes,Yes,Yes,33,50,Oil Bunkering
2010,4,Edo, 39.3 ,50,Yes,Yes,No,Yes,Yes,No,No,No,33,50,Armed Robbery
2010,5,Edo, 14.8 ,39,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2010,6,Edo, 27.3 ,41,Yes,No,No,No,No,No,No,No,33,50,Armed Robbery
2010,7,Edo, 11.2 ,10,No,No,No,Yes,No,Yes,No,No,33,50,Piracy
2010,8,Edo, 22.2 ,12,No,Yes,No,Yes,Yes,No,Yes,No,33,50,Kidnapping
2010,9,Edo, 24.2 ,79,No,No,No,Yes,Yes,Yes,No,Yes,33,50,Piracy
2010,10,Edo, 41.6 ,95,No,Yes,Yes,Yes,Yes,No,Yes,No,33,50,Kidnapping
2010,11,Edo, 44.8 ,15,Yes,No,Yes,Yes,No,No,Yes,No,33,50,Armed Robbery
2010,12,Edo, 20.7 ,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2011,1,Edo, 0.9 ,4,Yes,No,Yes,Yes,No,No,No,No,33,50,Armed Robbery
2011,2,Edo, 43.1 ,36,Yes,No,Yes,Yes,No,No,Yes,No,33,50,Armed Robbery
2011,3,Edo, 8.7 ,65,No,No,No,Yes,Yes,Yes,No,No,33,50,Piracy
2011,4,Edo, 31.1 ,98,No,No,Yes,No,Yes,Yes,No,No,33,50,Oil Bunkering
2011,5,Edo, 1.2 ,47,Yes,No,Yes,No,No,No,No,No,33,50,Armed Robbery
2011,6,Edo, 20.0 ,81,Yes,Yes,Yes,No,Yes,Yes,Yes,No,33,50,Armed Robbery
2011,7,Edo, 49.3 ,39,No,Yes,No,Yes,Yes,Yes,No,Yes,33,50,Kidnapping
2011,8,Edo, 5.0 ,38,Yes,Yes,No,Yes,No,Yes,No,No,33,50,Armed Robbery
2011,9,Edo, 21.2 ,44,No,No,Yes,No,No,No,Yes,No,33,50,Oil Bunkering
2011,10,Edo, 15.4 ,51,Yes,No,No,Yes,No,No,Yes,Yes,33,50,Armed Robbery
2011,11,Edo, 45.3 ,97,Yes,No,Yes,No,No,No,No,No,33,50,Armed Robbery
2011,12,Edo, 43.5 ,85,Yes,No,Yes,Yes,No,No,No,No,33,50,Armed Robbery
2012,1,Edo, 11.9 ,26,Yes,No,No,No,Yes,No,Yes,Yes,33,50,Armed Robbery
2012,2,Edo, 4.1 ,36,Yes,No,No,No,No,No,No,Yes,33,50,Armed Robbery
2012,3,Edo, 31.4 ,69,Yes,No,Yes,No,No,No,No,Yes,33,50,Armed Robbery
2012,4,Edo, 16.8 ,97,Yes,Yes,Yes,Yes,No,Yes,No,Yes,33,50,Armed Robbery
2012,5,Edo, 33.6 ,1,No,No,No,No,Yes,No,No,Yes,33,50,Cultism
2012,6,Edo, 1.6 ,53,No,Yes,Yes,Yes,No,No,Yes,Yes,33,50,Kidnapping
2012,7,Edo, 6.7 ,6,No,Yes,No,Yes,No,Yes,No,Yes,33,50,Kidnapping
2012,8,Edo, 34.3 ,37,No,No,Yes,Yes,No,Yes,Yes,No,33,50,Oil Bunkering
2012,9,Edo, 10.6 ,2,No,No,No,Yes,Yes,Yes,No,No,33,50,Piracy
2012,10,Edo, 42.9 ,69,Yes,Yes,Yes,Yes,No,No,Yes,No,33,50,Armed Robbery
2012,11,Edo, 2.9 ,90,Yes,Yes,Yes,Yes,No,Yes,No,Yes,33,50,Armed Robbery
2012,12,Edo, 10.8 ,41,No,No,No,Yes,No,No,Yes,No,33,50,Piracy
2013,1,Edo, 49.9 ,51,Yes,No,Yes,No,Yes,No,No,Yes,33,50,Armed Robbery
2013,2,Edo, 21.7 ,47,No,Yes,Yes,No,Yes,No,Yes,No,33,50,Kidnapping
2013,3,Edo, 35.1 ,13,No,No,No,No,Yes,Yes,No,No,33,50,Cultism
2013,4,Edo, 9.1 ,76,Yes,No,Yes,Yes,Yes,Yes,No,No,33,50,Armed Robbery
2013,5,Edo, 30.5 ,69,Yes,No,Yes,Yes,No,No,Yes,No,33,50,Armed Robbery
2013,6,Edo, 36.3 ,66,Yes,Yes,Yes,Yes,No,No,Yes,Yes,33,50,Armed Robbery
2013,7,Edo, 15.7 ,59,No,Yes,No,Yes,Yes,No,Yes,Yes,33,50,Kidnapping
2013,8,Edo, 41.4 ,68,Yes,Yes,No,No,Yes,Yes,Yes,No,33,50,Armed Robbery
2013,9,Edo, 30.2 ,59,No,No,No,Yes,No,No,Yes,Yes,33,50,Piracy
2013,10,Edo, 19.5 ,91,No,No,Yes,No,No,Yes,No,Yes,33,50,Oil Bunkering
2013,11,Edo, 27.9 ,10,No,Yes,Yes,Yes,Yes,No,Yes,No,33,50,Kidnapping
2013,12,Edo, 28.8 ,13,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2014,1,Edo, 8.3 ,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes,33,50,Armed Robbery
2014,2,Edo, 20.1 ,90,No,No,No,No,Yes,Yes,Yes,Yes,33,50,Cultism
2014,3,Edo, 17.2 ,15,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,33,50,Armed Robbery
2014,4,Edo, 20.0 ,46,Yes,Yes,Yes,No,Yes,Yes,Yes,No,33,50,Armed Robbery
2014,5,Edo, 38.1 ,57,Yes,No,Yes,Yes,Yes,Yes,No,No,33,50,Armed Robbery
2014,6,Edo, 24.1 ,10,No,No,No,No,No,Yes,Yes,Yes,33,50,Human Trafficking
2014,7,Edo, 47.0 ,22,No,No,Yes,No,No,Yes,No,No,33,50,Oil Bunkering
2014,8,Edo, 14.7 ,89,Yes,Yes,Yes,Yes,No,No,No,No,33,50,Armed Robbery
2014,9,Edo, 20.8 ,79,No,No,Yes,No,No,No,Yes,No,33,50,Oil Bunkering
2014,10,Edo, 39.3 ,77,Yes,No,Yes,Yes,No,No,No,Yes,33,50,Armed Robbery
2014,11,Edo, 27.3 ,8,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,33,50,Armed Robbery
2014,12,Edo, 27.4 ,21,Yes,No,No,Yes,Yes,Yes,Yes,No,33,50,Armed Robbery
2015,1,Edo, 2.7 ,85,Yes,Yes,Yes,No,Yes,No,Yes,No,33,50,Armed Robbery
2015,2,Edo, 19.9 ,22,No,Yes,Yes,No,No,Yes,Yes,Yes,33,50,Kidnapping
2015,3,Edo, 13.5 ,97,No,No,Yes,Yes,Yes,Yes,Yes,No,33,50,Oil Bunkering
2015,4,Edo, 50.0 ,45,No,No,Yes,Yes,No,Yes,No,Yes,33,50,Oil Bunkering
2015,5,Edo, 15.4 ,91,Yes,No,Yes,No,Yes,No,No,No,33,50,Armed Robbery
2015,6,Edo, 44.2 ,40,Yes,No,Yes,No,Yes,Yes,No,Yes,33,50,Armed Robbery
2015,7,Edo, 33.8 ,22,Yes,No,Yes,No,No,No,No,Yes,33,50,Armed Robbery
2015,8,Edo, 17.0 ,30,No,No,Yes,Yes,No,No,Yes,Yes,33,50,Oil Bunkering
2015,9,Edo, 27.2 ,62,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,33,50,Armed Robbery
2015,10,Edo, 42.0 ,73,No,Yes,Yes,Yes,Yes,No,No,No,33,50,Kidnapping
2015,11,Edo, 44.2 ,45,No,No,No,Yes,Yes,No,Yes,Yes,33,50,Piracy
2015,12,Edo, 8.0 ,35,No,Yes,No,Yes,Yes,Yes,No,No,33,50,Kidnapping
2016,1,Edo, 17.0 ,82,No,No,No,No,Yes,Yes,No,Yes,33,50,Cultism
2016,2,Edo, 16.8 ,42,No,Yes,No,Yes,No,No,No,Yes,33,50,Kidnapping
2016,3,Edo, 2.1 ,5,No,Yes,Yes,No,No,Yes,No,No,33,50,Kidnapping
2016,4,Edo, 29.9 ,27,Yes,Yes,No,No,No,No,Yes,No,33,50,Armed Robbery
2016,5,Edo, 42.7 ,70,Yes,No,No,Yes,No,Yes,Yes,No,33,50,Armed Robbery
2016,6,Edo, 19.1 ,62,No,Yes,Yes,No,Yes,Yes,No,Yes,33,50,Kidnapping
2016,7,Edo, 37.0 ,32,No,No,No,Yes,Yes,Yes,No,Yes,33,50,Piracy
2016,8,Edo, 31.4 ,8,Yes,Yes,No,No,No,Yes,No,No,33,50,Armed Robbery
2016,9,Edo, 18.8 ,85,No,Yes,Yes,Yes,Yes,Yes,No,Yes,33,50,Kidnapping
2016,10,Edo, 7.1 ,18,No,Yes,Yes,Yes,No,Yes,No,No,33,50,Kidnapping
2016,11,Edo, 35.5 ,78,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2016,12,Edo, 42.7 ,15,No,Yes,No,Yes,Yes,Yes,No,Yes,33,50,Kidnapping
2017,1,Edo, 34.3 ,26,No,No,No,No,Yes,Yes,No,Yes,33,50,Cultism
2017,2,Edo, 0.9 ,53,No,No,Yes,Yes,No,Yes,Yes,No,33,50,Oil Bunkering
2017,3,Edo, 10.8 ,44,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,33,50,Armed Robbery
2017,4,Edo, 3.5 ,32,Yes,Yes,No,Yes,No,Yes,Yes,No,33,50,Armed Robbery
2017,5,Edo, 28.5 ,28,Yes,Yes,Yes,No,No,Yes,Yes,No,33,50,Armed Robbery
2017,6,Edo, 37.8 ,39,No,Yes,No,No,Yes,No,Yes,Yes,33,50,Kidnapping
2017,7,Edo, 5.5 ,32,No,No,Yes,Yes,Yes,Yes,Yes,No,33,50,Oil Bunkering
2017,8,Edo, 41.9 ,77,Yes,Yes,Yes,No,Yes,Yes,Yes,No,33,50,Armed Robbery
2017,9,Edo, 27.8 ,79,No,No,No,Yes,Yes,Yes,Yes,Yes,33,50,Piracy
2017,10,Edo, 34.5 ,18,No,Yes,Yes,No,No,Yes,Yes,No,33,50,Kidnapping
2017,11,Edo, 48.6 ,70,No,No,Yes,No,Yes,Yes,No,No,33,50,Oil Bunkering
2017,12,Edo, 4.2 ,11,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33,50,Kidnapping
2018,1,Edo, 45.1 ,32,No,Yes,No,Yes,Yes,No,No,Yes,33,50,Kidnapping
2018,2,Edo, 6.3 ,20,Yes,No,Yes,Yes,No,No,No,Yes,33,50,Armed Robbery
2018,3,Edo, 19.6 ,97,No,Yes,Yes,Yes,No,No,No,No,33,50,Kidnapping
2018,4,Edo, 42.6 ,40,Yes,Yes,Yes,Yes,No,Yes,No,No,33,50,Armed Robbery
2018,5,Edo, 45.3 ,8,No,Yes,Yes,No,Yes,Yes,No,Yes,33,50,Kidnapping
2018,6,Edo, 25.3 ,35,Yes,No,Yes,No,No,Yes,No,No,33,50,Armed Robbery
2018,7,Edo, 29.7 ,69,No,Yes,Yes,Yes,Yes,No,No,Yes,33,50,Kidnapping
2018,8,Edo, 35.4 ,99,Yes,Yes,No,Yes,Yes,Yes,No,Yes,33,50,Armed Robbery
2018,9,Edo, 41.6 ,78,No,No,No,Yes,Yes,Yes,Yes,Yes,33,50,Piracy
2018,10,Edo, 6.1 ,21,Yes,No,Yes,No,No,No,No,No,33,50,Armed Robbery
2018,11,Edo, 40.5 ,24,No,No,No,Yes,No,No,No,No,33,50,Piracy
2018,12,Edo, 24.1 ,17,Yes,Yes,No,Yes,Yes,Yes,No,Yes,33,50,Armed Robbery
2019,1,Edo, 22.5 ,18,No,Yes,Yes,No,Yes,Yes,No,Yes,33,50,Kidnapping
2019,2,Edo, 21.2 ,98,Yes,Yes,No,No,No,Yes,Yes,No,33,50,Armed Robbery
2019,3,Edo, 25.5 ,12,Yes,No,No,No,No,Yes,No,Yes,33,50,Armed Robbery
2019,4,Edo, 47.3 ,16,No,Yes,No,No,No,No,Yes,No,33,50,Kidnapping
2019,5,Edo, 27.4 ,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,33,50,Kidnapping
2019,6,Edo, 47.7 ,89,Yes,No,No,No,Yes,Yes,No,Yes,33,50,Armed Robbery
2019,7,Edo, 9.0 ,34,No,No,No,No,Yes,No,No,No,33,50,Cultism
2019,8,Edo, 36.2 ,92,Yes,No,No,Yes,No,Yes,Yes,No,33,50,Armed Robbery
2019,9,Edo, 40.6 ,46,Yes,No,No,Yes,No,Yes,No,No,33,50,Armed Robbery
2019,10,Edo, 34.0 ,75,Yes,No,Yes,Yes,No,No,No,No,33,50,Armed Robbery
2019,11,Edo, 30.3 ,77,No,Yes,Yes,No,Yes,No,Yes,No,33,50,Kidnapping
2019,12,Edo, 28.2 ,31,Yes,No,No,Yes,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2020,1,Edo, 43.0 ,25,Yes,Yes,No,No,No,No,No,Yes,33,50,Armed Robbery
2020,2,Edo, 41.1 ,74,No,Yes,Yes,No,Yes,No,No,No,33,50,Kidnapping
2020,3,Edo, 6.1 ,24,No,No,No,No,No,Yes,No,No,33,50,Human Trafficking
2020,4,Edo, 42.4 ,65,No,No,No,Yes,Yes,No,Yes,Yes,33,50,Piracy
2020,5,Edo, 20.7 ,25,No,No,Yes,No,No,Yes,No,Yes,33,50,Oil Bunkering
2020,6,Edo, 12.7 ,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,33,50,Armed Robbery
2020,7,Edo, 43.5 ,36,Yes,No,Yes,Yes,Yes,Yes,Yes,No,33,50,Armed Robbery
2020,8,Edo, 21.6 ,82,Yes,No,No,Yes,No,Yes,No,Yes,33,50,Armed Robbery
2020,9,Edo, 40.4 ,6,Yes,No,No,No,No,No,Yes,No,33,50,Armed Robbery
2020,10,Edo, 13.2 ,66,No,No,Yes,No,No,Yes,No,Yes,33,50,Oil Bunkering
2020,11,Edo, 0.2 ,67,Yes,No,Yes,No,No,Yes,No,Yes,33,50,Armed Robbery
2020,12,Edo, 24.8 ,72,Yes,Yes,No,Yes,No,Yes,Yes,No,33,50,Armed Robbery
2021,1,Edo, 5.0 ,95,No,Yes,Yes,No,Yes,Yes,No,Yes,33,50,Kidnapping
2021,2,Edo, 37.7 ,48,Yes,Yes,No,No,No,No,Yes,Yes,33,50,Armed Robbery
2021,3,Edo, 13.8 ,83,Yes,No,No,No,No,No,Yes,Yes,33,50,Armed Robbery
2021,4,Edo, 22.2 ,70,Yes,No,Yes,No,No,No,No,No,33,50,Armed Robbery
2021,5,Edo, 4.4 ,78,Yes,No,Yes,No,Yes,Yes,No,Yes,33,50,Armed Robbery
2021,6,Edo, 14.3 ,67,Yes,Yes,No,Yes,No,No,No,No,33,50,Armed Robbery
2021,7,Edo, 39.1 ,48,Yes,No,Yes,Yes,No,No,No,Yes,33,50,Armed Robbery
2021,8,Edo, 7.6 ,65,No,No,Yes,Yes,No,Yes,Yes,Yes,33,50,Oil Bunkering
2021,9,Edo, 32.4 ,44,No,No,Yes,Yes,Yes,No,Yes,Yes,33,50,Oil Bunkering
2021,10,Edo, 45.9 ,94,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,33,50,Armed Robbery
2021,11,Edo, 34.0 ,63,Yes,No,No,Yes,No,No,No,Yes,33,50,Armed Robbery
2021,12,Edo, 40.6 ,46,No,Yes,No,No,Yes,No,Yes,No,33,50,Kidnapping
2022,1,Edo, 5.4 ,19,Yes,No,No,Yes,No,No,Yes,No,33,50,Armed Robbery
2022,2,Edo, 12.5 ,64,Yes,Yes,No,Yes,Yes,No,No,Yes,33,50,Armed Robbery
2022,3,Edo, 44.7 ,83,Yes,Yes,Yes,Yes,No,Yes,No,No,33,50,Armed Robbery
2022,4,Edo, 35.8 ,73,No,Yes,Yes,No,Yes,Yes,No,No,33,50,Kidnapping
2022,5,Edo, 32.0 ,71,Yes,No,No,No,No,No,Yes,Yes,33,50,Armed Robbery
2022,6,Edo, 33.2 ,50,No,No,No,Yes,No,Yes,No,No,33,50,Piracy
2022,7,Edo, 20.7 ,63,Yes,Yes,Yes,No,Yes,No,Yes,No,33,50,Armed Robbery
2022,8,Edo, 2.2 ,41,No,Yes,No,Yes,No,No,Yes,No,33,50,Kidnapping
2022,9,Edo, 39.2 ,7,No,No,No,Yes,No,No,Yes,No,33,50,Piracy
2022,10,Edo, 33.9 ,9,Yes,No,Yes,Yes,No,No,Yes,Yes,33,50,Armed Robbery
2022,11,Edo, 23.6 ,4,No,Yes,No,No,No,No,Yes,No,33,50,Kidnapping
2022,12,Edo, 45.0 ,89,Yes,No,Yes,Yes,Yes,No,No,Yes,33,50,Armed Robbery
2000,1,Imo, 16.8 ,49,No,No,Yes,Yes,No,Yes,Yes,Yes,31,52,Oil Bunkering
2000,2,Imo, 14.7 ,76,Yes,No,No,Yes,Yes,Yes,No,No,31,52,Armed Robbery
2000,3,Imo, 43.6 ,6,Yes,No,Yes,No,Yes,No,Yes,Yes,31,52,Armed Robbery
2000,4,Imo, 39.8 ,82,No,Yes,No,Yes,Yes,Yes,Yes,No,31,52,Kidnapping
2000,5,Imo, 25.7 ,21,Yes,No,Yes,No,Yes,No,No,Yes,31,52,Armed Robbery
2000,6,Imo, 6.5 ,15,Yes,No,No,Yes,No,Yes,Yes,No,31,52,Armed Robbery
2000,7,Imo, 10.8 ,67,No,Yes,No,No,No,Yes,Yes,No,31,52,Kidnapping
2000,8,Imo, 32.8 ,66,Yes,Yes,No,Yes,Yes,Yes,No,Yes,31,52,Armed Robbery
2000,9,Imo, 19.3 ,56,Yes,No,Yes,Yes,No,No,No,No,31,52,Armed Robbery
2000,10,Imo, 41.8 ,68,No,No,Yes,No,Yes,Yes,Yes,No,31,52,Oil Bunkering
2000,11,Imo, 47.5 ,32,No,No,No,No,No,No,Yes,No,31,52,Drug Trafficking
2000,12,Imo, 40.3 ,66,Yes,No,Yes,Yes,No,No,Yes,No,31,52,Armed Robbery
2001,1,Imo, 18.9 ,29,Yes,Yes,No,No,No,No,No,Yes,31,52,Armed Robbery
2001,2,Imo, 39.4 ,66,No,Yes,No,Yes,Yes,Yes,Yes,Yes,31,52,Kidnapping
2001,3,Imo, 17.6 ,34,No,Yes,Yes,Yes,Yes,Yes,No,Yes,31,52,Kidnapping
2001,4,Imo, 8.4 ,27,Yes,No,No,Yes,No,Yes,No,No,31,52,Armed Robbery
2001,5,Imo, 1.7 ,60,No,No,Yes,No,Yes,No,Yes,Yes,31,52,Oil Bunkering
2001,6,Imo, 19.3 ,39,Yes,No,No,Yes,Yes,No,No,No,31,52,Armed Robbery
2001,7,Imo, 45.2 ,44,Yes,No,Yes,No,No,Yes,Yes,No,31,52,Armed Robbery
2001,8,Imo, 11.9 ,82,Yes,Yes,No,Yes,Yes,No,Yes,No,31,52,Armed Robbery
2001,9,Imo, 10.3 ,36,Yes,Yes,No,No,No,Yes,No,Yes,31,52,Armed Robbery
2001,10,Imo, 48.5 ,19,Yes,No,Yes,No,No,Yes,No,Yes,31,52,Armed Robbery
2001,11,Imo, 1.3 ,91,No,Yes,No,Yes,No,Yes,No,Yes,31,52,Kidnapping
2001,12,Imo, 39.3 ,45,No,No,No,No,Yes,Yes,No,Yes,31,52,Cultism
2002,1,Imo, 16.1 ,84,No,No,Yes,Yes,No,No,No,No,31,52,Oil Bunkering
2002,2,Imo, 1.9 ,21,No,Yes,No,Yes,No,Yes,No,Yes,31,52,Kidnapping
2002,3,Imo, 45.9 ,23,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2002,4,Imo, 7.0 ,94,Yes,No,No,Yes,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2002,5,Imo, 27.6 ,89,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2002,6,Imo, 13.7 ,95,Yes,No,No,No,Yes,Yes,No,No,31,52,Armed Robbery
2002,7,Imo, 3.3 ,27,No,No,No,Yes,No,Yes,No,Yes,31,52,Piracy
2002,8,Imo, 2.5 ,98,Yes,Yes,No,No,Yes,Yes,No,Yes,31,52,Armed Robbery
2002,9,Imo, 5.8 ,72,Yes,No,Yes,No,Yes,No,Yes,Yes,31,52,Armed Robbery
2002,10,Imo, 3.6 ,19,No,Yes,Yes,Yes,Yes,No,Yes,No,31,52,Kidnapping
2002,11,Imo, 38.0 ,41,No,No,Yes,No,Yes,No,No,Yes,31,52,Oil Bunkering
2002,12,Imo, 24.3 ,26,No,Yes,Yes,Yes,No,No,No,Yes,31,52,Kidnapping
2003,1,Imo, 17.1 ,28,No,Yes,No,No,Yes,Yes,No,Yes,31,52,Kidnapping
2003,2,Imo, 20.9 ,64,Yes,Yes,No,No,No,No,No,No,31,52,Armed Robbery
2003,3,Imo, 46.4 ,68,Yes,No,Yes,No,Yes,No,Yes,No,31,52,Armed Robbery
2003,4,Imo, 45.5 ,95,No,Yes,Yes,Yes,No,No,Yes,Yes,31,52,Kidnapping
2003,5,Imo, 35.8 ,80,Yes,Yes,Yes,No,No,Yes,Yes,Yes,31,52,Armed Robbery
2003,6,Imo, 44.2 ,51,Yes,Yes,No,Yes,Yes,No,No,No,31,52,Armed Robbery
2003,7,Imo, 16.0 ,74,Yes,Yes,Yes,No,No,No,Yes,No,31,52,Armed Robbery
2003,8,Imo, 19.1 ,48,No,Yes,Yes,No,Yes,Yes,No,No,31,52,Kidnapping
2003,9,Imo, 30.7 ,10,Yes,No,No,No,No,No,No,No,31,52,Armed Robbery
2003,10,Imo, 31.2 ,73,No,No,No,No,No,Yes,No,No,31,52,Human Trafficking
2003,11,Imo, 24.1 ,39,Yes,No,Yes,Yes,No,No,Yes,Yes,31,52,Armed Robbery
2003,12,Imo, 20.0 ,19,Yes,No,No,Yes,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2004,1,Imo, 49.3 ,64,Yes,No,Yes,No,No,No,No,Yes,31,52,Armed Robbery
2004,2,Imo, 41.1 ,19,No,No,No,No,Yes,No,Yes,Yes,31,52,Cultism
2004,3,Imo, 21.7 ,76,Yes,No,Yes,Yes,No,No,No,No,31,52,Armed Robbery
2004,4,Imo, 36.4 ,62,No,Yes,Yes,Yes,No,Yes,No,No,31,52,Kidnapping
2004,5,Imo, 13.5 ,13,No,No,Yes,Yes,No,No,No,No,31,52,Oil Bunkering
2004,6,Imo, 5.0 ,25,No,Yes,Yes,Yes,No,Yes,Yes,No,31,52,Kidnapping
2004,7,Imo, 17.6 ,89,Yes,Yes,No,No,No,Yes,Yes,No,31,52,Armed Robbery
2004,8,Imo, 20.1 ,92,Yes,No,No,No,No,Yes,No,Yes,31,52,Armed Robbery
2004,9,Imo, 0.8 ,42,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,31,52,Armed Robbery
2004,10,Imo, 40.7 ,39,Yes,Yes,No,Yes,Yes,No,Yes,Yes,31,52,Armed Robbery
2004,11,Imo, 18.0 ,30,No,Yes,Yes,Yes,Yes,No,Yes,Yes,31,52,Kidnapping
2004,12,Imo, 29.0 ,5,No,Yes,Yes,Yes,No,No,Yes,Yes,31,52,Kidnapping
2005,1,Imo, 3.7 ,81,No,No,No,Yes,Yes,Yes,No,No,31,52,Piracy
2005,2,Imo, 8.7 ,18,Yes,No,No,Yes,No,No,Yes,No,31,52,Armed Robbery
2005,3,Imo, 44.5 ,21,No,No,No,No,Yes,Yes,No,No,31,52,Cultism
2005,4,Imo, 30.4 ,86,Yes,No,No,No,Yes,Yes,No,No,31,52,Armed Robbery
2005,5,Imo, 47.5 ,50,No,No,No,No,No,Yes,Yes,No,31,52,Human Trafficking
2005,6,Imo, 49.9 ,6,Yes,No,Yes,Yes,No,No,No,Yes,31,52,Armed Robbery
2005,7,Imo, 18.6 ,50,Yes,No,Yes,Yes,Yes,No,No,Yes,31,52,Armed Robbery
2005,8,Imo, 14.9 ,80,No,No,Yes,Yes,Yes,Yes,Yes,Yes,31,52,Oil Bunkering
2005,9,Imo, 42.9 ,66,No,No,No,No,Yes,No,No,No,31,52,Cultism
2005,10,Imo, 49.9 ,1,No,No,No,Yes,Yes,No,No,No,31,52,Piracy
2005,11,Imo, 31.5 ,57,No,Yes,No,Yes,No,Yes,Yes,No,31,52,Kidnapping
2005,12,Imo, 39.8 ,30,Yes,No,No,No,Yes,Yes,Yes,No,31,52,Armed Robbery
2006,1,Imo, 39.1 ,58,No,Yes,Yes,Yes,No,No,Yes,Yes,31,52,Kidnapping
2006,2,Imo, 17.8 ,52,No,Yes,Yes,No,No,Yes,Yes,No,31,52,Kidnapping
2006,3,Imo, 28.7 ,37,No,Yes,No,No,Yes,Yes,Yes,Yes,31,52,Kidnapping
2006,4,Imo, 41.7 ,48,Yes,Yes,Yes,Yes,No,No,No,No,31,52,Armed Robbery
2006,5,Imo, 34.4 ,87,Yes,No,Yes,No,Yes,No,No,Yes,31,52,Armed Robbery
2006,6,Imo, 1.1 ,1,No,Yes,No,Yes,No,Yes,Yes,No,31,52,Kidnapping
2006,7,Imo, 16.8 ,19,Yes,No,No,No,No,No,Yes,No,31,52,Armed Robbery
2006,8,Imo, 7.2 ,46,No,No,No,Yes,Yes,Yes,No,Yes,31,52,Piracy
2006,9,Imo, 11.6 ,67,Yes,Yes,No,No,No,Yes,Yes,Yes,31,52,Armed Robbery
2006,10,Imo, 45.3 ,2,Yes,No,No,Yes,No,No,Yes,No,31,52,Armed Robbery
2006,11,Imo, 1.8 ,56,Yes,Yes,No,No,Yes,Yes,No,Yes,31,52,Armed Robbery
2006,12,Imo, 11.0 ,17,Yes,Yes,Yes,No,No,Yes,No,No,31,52,Armed Robbery
2007,1,Imo, 15.5 ,92,No,No,Yes,No,No,Yes,No,No,31,52,Oil Bunkering
2007,2,Imo, 30.8 ,82,No,No,No,Yes,Yes,No,Yes,Yes,31,52,Piracy
2007,3,Imo, 26.7 ,97,No,Yes,Yes,Yes,Yes,No,No,No,31,52,Kidnapping
2007,4,Imo, 10.9 ,79,Yes,No,No,No,No,No,Yes,No,31,52,Armed Robbery
2007,5,Imo, 8.2 ,22,No,No,No,Yes,No,Yes,No,Yes,31,52,Piracy
2007,6,Imo, 11.8 ,27,No,No,No,No,No,Yes,Yes,No,31,52,Human Trafficking
2007,7,Imo, 25.1 ,55,No,Yes,No,Yes,Yes,No,Yes,No,31,52,Kidnapping
2007,8,Imo, 13.6 ,32,Yes,Yes,Yes,No,No,No,Yes,No,31,52,Armed Robbery
2007,9,Imo, 47.4 ,60,Yes,No,No,Yes,No,No,No,No,31,52,Armed Robbery
2007,10,Imo, 23.2 ,83,Yes,No,Yes,No,No,Yes,No,Yes,31,52,Armed Robbery
2007,11,Imo, 2.9 ,28,No,No,No,No,No,No,No,Yes,31,52,Vandalism
2007,12,Imo, 36.5 ,28,No,No,No,No,No,Yes,Yes,Yes,31,52,Human Trafficking
2008,1,Imo, 16.4 ,74,No,No,No,No,No,No,No,No,31,52,Kidnapping
